DI,f1 macro,f1 micro,f1 weighted,TV distance,method
0.6825936287004907,0.690030946427791,0.8183446793264063,0.7926308930756815,0.10686496722812323,origin
0.6825936287004907,0.690030946427791,0.8183446793264063,0.7926308930756815,0.10678141418540718,unconstrained
0.8710804046368912,0.5301414063909161,0.6560372626298817,0.6552654300295836,0.00011793240659481032,barycentre
0.7070130251764523,0.6818465986109643,0.8141986999027486,0.7874152812618431,0.08337308156648078,partial_0.01
0.8301222200081119,0.7021463006684836,0.7461227414649129,0.761025640810339,0.10686496722812323,ROC
0.6807520827059168,0.6845575148198475,0.8197266724676254,0.7927330037967033,0.10669666488509502,origin
0.6807520827059168,0.6845575148198475,0.8197266724676254,0.7927330037967033,0.10654045574454542,unconstrained
0.9108235443548773,0.5007086703209285,0.6653529201003224,0.6509122443018622,1.7487666850202323e-05,barycentre
0.6814000814000815,0.6859268028847871,0.8203408916415007,0.7935653443467201,0.08607727440796538,partial_0.01
0.8604477447373454,0.734153976794328,0.8086195424067154,0.8078633640325086,0.10669666488509502,ROC
0.6915339030508,0.6796601433273889,0.8190612683625941,0.7901491635193986,0.11201956224835646,origin
0.6915339030508,0.6796601433273889,0.8190612683625941,0.7901491635193986,0.11186430945807918,unconstrained
1.1170161826833847,0.5343541851427045,0.6753339816757946,0.6683177778483339,0.00011164571302567513,barycentre
0.6930940472201192,0.6796881749493557,0.8191636382249066,0.7902018157622437,0.09107844599048745,partial_0.01
0.8256023849992274,0.7264387246996843,0.8020166862875571,0.8016192561652717,0.11201956224835646,ROC
