DI,f1 macro,f1 micro,f1 weighted,TV distance,method
0.4090943681111279,0.6837950994908869,0.8178328300148435,0.7913730233052794,0.22251234238372494,origin
0.4090943681111279,0.6837950994908869,0.8178328300148435,0.7913730233052794,0.22251233681837942,unconstrained
0.946196693007504,0.5495253028448788,0.642882735322721,0.6566858636910998,0.0018432451175963691,barycentre
0.7234197265954625,0.6643871773151568,0.7873777959768644,0.7705519888411035,0.012259739345400204,partial_0.001
0.9514252461620883,0.6144746388483563,0.6315196806060296,0.6568341401395169,0.22251234238372494,ROC
0.4974920572205014,0.6829178027096393,0.8160413574243742,0.7899403492245186,0.20602911476177344,origin
0.4974920572205014,0.6829178027096393,0.8160413574243742,0.7899403492245186,0.2060291096088672,unconstrained
0.8537371394656751,0.4934601075421269,0.6199007012335569,0.62528942031722,8.5426513342796e-05,barycentre
0.7584389065795596,0.6646928161427407,0.7868659466653017,0.7701245086152332,0.011874913264225571,partial_0.001
1.021629281418988,0.692952185465449,0.7487843578850386,0.7611557647133379,0.20602911476177344,ROC
0.438894042465471,0.6719366638568594,0.8151200286635615,0.7838586416622996,0.20686289405568906,origin
0.438894042465471,0.6719366638568594,0.8151200286635615,0.7838586416622996,0.20686288888170545,unconstrained
0.9539845577433674,0.5123856096368099,0.6202078108204945,0.6307940332508507,0.0009882449690477432,barycentre
0.7716818329063226,0.6543426167327331,0.7842043302451758,0.7637517881420888,0.01243435962919407,partial_0.001
0.9595694981099582,0.6575909994304062,0.6890515432256744,0.7111886735861744,0.20686289405568906,ROC
0.4782504365165975,0.6936272802776052,0.8182423094640938,0.7968297270011506,0.2047576234139898,origin
0.4782504365165975,0.6936272802776052,0.8182423094640938,0.7968297270011506,0.204757618292875,unconstrained
0.9730112492956613,0.5060922028528103,0.6048011465424579,0.6227143221490633,0.00043215916069839393,barycentre
0.7411191928435515,0.672074668827911,0.787121871321083,0.7746647208955779,0.012246101959479224,partial_0.001
1.0012951359738287,0.6628716439260216,0.6989814198699903,0.7211476492381601,0.2047576234139898,ROC
0.43219014652278603,0.6811287070738823,0.8183446793264063,0.7905181880745094,0.20466428170852263,origin
0.43219014652278603,0.6811287070738823,0.8183446793264063,0.7905181880745094,0.20466427658978126,unconstrained
0.7446103729440992,0.47249793281251656,0.569432359113477,0.5907521457697599,0.0018759045468255415,barycentre
0.7342642475256059,0.6612335432799459,0.7869171315964579,0.769141881248837,0.01229770068386118,partial_0.001
0.9649791068708737,0.6551320027865648,0.6868505911859548,0.7098271618880951,0.20466428170852263,ROC
0.4226032594245099,0.6795498130075399,0.8178328300148435,0.7901525221847234,0.20847677420992736,origin
0.4226032594245099,0.6795498130075399,0.8178328300148435,0.7901525221847234,0.20847676899583345,unconstrained
0.8878122907298855,0.5154349223286995,0.6034191534012386,0.6239223856271516,0.001954240329393583,barycentre
0.7468872302359388,0.6582148829751236,0.784613809694426,0.7674215981315614,0.012269833890370063,partial_0.001
0.989870712063285,0.6516375398886423,0.6840354199723602,0.7074556397643329,0.20847677420992736,ROC
0.410036469451833,0.6892915092724392,0.8238726518912831,0.79809310963975,0.21147345090910818,origin
0.410036469451833,0.6892915092724392,0.8238726518912831,0.79809310963975,0.211473445619772,unconstrained
0.9962878105276174,0.4913705955846232,0.6219480984798076,0.628490824152705,0.001624221232359557,barycentre
0.6966372475811888,0.6690913665677555,0.7930593233352101,0.7768557845806081,0.012424595370900918,partial_0.001
0.931249149780842,0.6056257550180304,0.6223063929979015,0.6487803672133413,0.21147345090910818,ROC
0.5306951488108661,0.6957648516647862,0.8218252546450325,0.8009054024647071,0.20838576640443177,origin
0.5306951488108661,0.6957648516647862,0.8218252546450325,0.8009054024647071,0.20838576119260221,unconstrained
0.9755911721651404,0.5102588415190117,0.6098684547269284,0.6288384843447792,0.00028179904079152435,barycentre
0.7780573552946939,0.6740681174551219,0.7901417822593029,0.7784935973531453,0.01235933199164681,partial_0.001
1.0024548717552006,0.6645177201433773,0.7019501458770538,0.7246814825584146,0.20838576640443177,ROC
0.40868234888115224,0.6939583016518811,0.8235655423043456,0.7985391323781382,0.2073543285558816,origin
0.40868234888115224,0.6939583016518811,0.8235655423043456,0.7985391323781382,0.20735432336984472,unconstrained
0.8233972347373403,0.5630975755006495,0.6869017761171111,0.6852232768587535,0.0019346079353898264,barycentre
0.6966264849923802,0.6735652594294994,0.792445104161335,0.7770078656299998,0.012268280984162959,partial_0.001
0.8075535600925471,0.720568374538783,0.7870706863899268,0.7921502880086061,0.2073543285558816,ROC
0.4065489888003423,0.6860751347062218,0.8206991861595946,0.7942563034565834,0.2059860625790427,origin
0.4065489888003423,0.6860751347062218,0.8206991861595946,0.7942563034565834,0.20598605742713516,unconstrained
0.803940854416819,0.5422998412226346,0.6359215846854686,0.6512320667252824,0.0018070304721684687,barycentre
0.6951507725366236,0.6641713020615564,0.7901929671904592,0.7724290509912229,0.012412030574996773,partial_0.001
0.963186317178519,0.6656850943205022,0.7002610431488969,0.7222624188318386,0.2059860625790427,ROC
