DI,f1 macro,f1 micro,f1 weighted,TV distance,method
0.5429170929369521,0.6724516894653776,0.8156318779751242,0.7853486639928815,0.12712203177026107,origin
0.9395516488215414,0.5854760027727317,0.698930234938834,0.6985306309511636,0.0011296010938818557,barycentre
1.0306762691801357,0.6044573971181137,0.7465322209141628,0.7280402889417332,0.08293740974828313,partial_0.01
1.0580142826465684,0.5948962881352904,0.7287198648717818,0.7162778117848732,0.02652778411934166,partial_0.001
0.5431756248859697,0.6746119356027711,0.8155295081128116,0.7862433796421864,0.107348289519471,partial_0.0001
0.5621747534888476,0.6782696395096501,0.81486410400778,0.7865687699243891,0.12786044181661435,origin
0.9212016067094542,0.49936087389987466,0.6126324410093669,0.6223835712888884,0.0010387550237772633,barycentre
1.0213078167815275,0.6039712357277452,0.7439217894251933,0.7255934966600979,0.08693691418944947,partial_0.01
0.7498287825594293,0.6480119768553843,0.7899882274658341,0.7634992671045195,0.026077634383380177,partial_0.001
0.7689101106003604,0.6672682234779865,0.7849721042125198,0.7695044772003312,0.0037654129891899627,partial_0.0001
0.5664925846846327,0.6774517333490919,0.815990172493218,0.7883668801521564,0.1313564398874891,origin
0.9013624830548639,0.49687682826874835,0.5946153452423607,0.6132300436324108,0.0003659570096235645,barycentre
1.033403044942225,0.6070624637156158,0.7448943031171622,0.7291706813031409,0.09074649821875275,partial_0.01
0.8182907654189961,0.6340163185218143,0.7743768234631725,0.75293817455569,0.027234594667400983,partial_0.001
0.8220083224133604,0.6443780418981577,0.7734043097712033,0.7567716747981059,0.00366804381715997,partial_0.0001
0.5945816920162181,0.6747303786203007,0.8140451451092798,0.7861189956871577,0.13009874928789317,origin
1.1331915308176919,0.5660321967409498,0.6746685775707632,0.6796475134901244,0.00028586759139607196,barycentre
1.0413241611368007,0.6045049746826712,0.7436658647694119,0.7272629157782575,0.08587983883268775,partial_0.01
1.0805940921973767,0.594363885485897,0.7231407073757486,0.7139574038525351,0.027844864460507705,partial_0.001
1.1483687709968953,0.5805782618259596,0.7039975431233045,0.6996304709883258,0.003732763073106476,partial_0.0001
0.46264087385742647,0.6520195562521514,0.8134309259354047,0.7755224237363841,0.13002450008665242,origin
0.8381159260245676,0.5860762138345409,0.7087065567896811,0.7034826010478457,0.0008811147581750839,barycentre
1.0688729128901941,0.5808420299197392,0.7407995086246608,0.7157767461924054,0.08580760706199023,partial_0.01
0.7602667376043212,0.6493292126970224,0.7926498438859599,0.7661544605860995,0.02668637115918967,partial_0.001
0.6609136629397192,0.668421810118593,0.8058555561242771,0.7796646919824719,0.0037532360147791762,partial_0.0001
