DI,f1 macro,f1 micro,f1 weighted,TV distance,method
0.4215631949376035,0.6764482448174793,0.8152223985258741,0.7849621492998935,0.21214661054047262,origin
0.4215631949376035,0.6764482448174793,0.8152223985258741,0.7849621492998935,0.21214660523447287,unconstrained
1.1298997893005807,0.5191154343936867,0.6406817832830015,0.6429341578628504,0.00022687870826527002,barycentre
0.7714846958819959,0.6578960100374088,0.7831806316220504,0.7639158560117251,0.011979388615130687,partial_0.001
0.982706838273185,0.6561818673262629,0.6850079336643292,0.7071638001020016,0.21214661054047262,ROC
0.42735968549415143,0.689955906838161,0.8203920765726571,0.7949780217214519,0.21058937383336326,origin
0.42735968549415143,0.689955906838161,0.8203920765726571,0.7949780217214519,0.21058936856620192,unconstrained
0.9088023427903752,0.5352276969430293,0.6235348313456518,0.6410282714275242,0.0002695540638630664,barycentre
0.7135695542548935,0.6709891070324657,0.7897323028100526,0.7742128291521488,0.012280733661335436,partial_0.001
1.0648309134465586,0.6670350687552592,0.7049188718841173,0.7256888537816233,0.21058937383336326,ROC
0.41399709138002294,0.6835009421460954,0.8137892204534984,0.7873885641391146,0.20579433004718986,origin
0.41399709138002294,0.6835009421460954,0.8137892204534984,0.7873885641391146,0.20579432490018237,unconstrained
1.0300116205886913,0.5067842662594182,0.5970722219378615,0.6147431270090342,0.001539990025301305,barycentre
0.71664010590956,0.6617240139191812,0.7813891590315811,0.7646545754853117,0.012291871891779145,partial_0.001
0.9081929472314085,0.695809666763565,0.7472999948815069,0.7598362690948451,0.20579433004718986,ROC
0.4227103057149229,0.682001106162192,0.8173721656344373,0.7892083584860576,0.2095359628654894,origin
0.4227103057149229,0.682001106162192,0.8173721656344373,0.7892083584860576,0.20953595762467803,unconstrained
0.8338923797587386,0.5107963988469538,0.5993243589087373,0.6183273526219152,0.00202504665067054,barycentre
0.7253845555971651,0.6629278780107429,0.7879408302195834,0.7689966082635791,0.012233650938525978,partial_0.001
0.9855685285398574,0.7108613152912934,0.7829758918974254,0.7854740703224404,0.2095359628654894,ROC
0.4503706554990859,0.6871753477606615,0.8206991861595946,0.7939923262855366,0.20958427577471728,origin
0.4503706554990859,0.6871753477606615,0.8206991861595946,0.7939923262855366,0.2095842705328762,unconstrained
0.9155858341204893,0.5321361925778684,0.63617750934125,0.6474478050245078,0.0004441899069866996,barycentre
0.75574588025226,0.6635313690521943,0.7868147617341454,0.7699787496268098,0.012286602200229937,partial_0.001
0.921499460090064,0.7131855475991159,0.7874289809080207,0.7894531228020563,0.20958427577471728,ROC
0.38727508179804865,0.6802190832447911,0.8158366176997491,0.7880586333572497,0.21159777277331027,origin
0.38727508179804865,0.6802190832447911,0.8158366176997491,0.7880586333572497,0.21159776748104178,unconstrained
1.026275916164156,0.4930160248144663,0.5841224343553257,0.6043084113545382,0.0012448013571065204,barycentre
0.7155365222291029,0.6601850829014058,0.7843578850386448,0.766557330083662,0.0122732891651941,partial_0.001
0.9350494523278824,0.6602017113486119,0.6915596048523315,0.7136554280423156,0.21159777277331027,ROC
0.45337017751863823,0.6846012826242038,0.8192660080872192,0.7920820038949747,0.20027497532473654,origin
0.45337017751863823,0.6846012826242038,0.8192660080872192,0.7920820038949747,0.2002749703158671,unconstrained
0.7532141684353391,0.5055979545612784,0.5936940164815478,0.6144388391139189,0.00043166324198654245,barycentre
0.7490762347857914,0.6655796585502827,0.7882991247376773,0.7712314237368786,0.012278874755104233,partial_0.001
0.9806485092990943,0.6651987010971615,0.6986231253518964,0.720368223004094,0.20027497532473654,ROC
0.427569536412952,0.682136837288958,0.8196243026053129,0.7914398537265459,0.2105447789382451,origin
0.427569536412952,0.682136837288958,0.8196243026053129,0.7914398537265459,0.2105447736722562,unconstrained
0.6726237204019117,0.5289827021291142,0.6331575984030301,0.6448018755551101,0.002076018612211865,barycentre
0.7741361002293017,0.6616547094358649,0.7872242411833956,0.7694259047644674,0.012191787907207766,partial_0.001
0.9634520782307047,0.6928250419991662,0.7455085222910376,0.7593386683965788,0.2105447789382451,ROC
0.4148282240044451,0.6845582232831132,0.81829349439525,0.7908757137914882,0.20310943588586872,origin
0.4148282240044451,0.6845582232831132,0.81829349439525,0.7908757137914882,0.20310943080614713,unconstrained
0.8446936978664631,0.4848888654525084,0.5878589343297334,0.6041030963117384,0.0008601272648122817,barycentre
0.6885807730374387,0.6651206022685827,0.7875313507703332,0.7699241833385287,0.012269073816854974,partial_0.001
0.7958175346833373,0.7232394632909702,0.8011977273890567,0.7992730176186729,0.20310943588586872,ROC
0.43663209387248614,0.6831061419910569,0.8166555765982494,0.7884146569722549,0.21226474516465682,origin
0.43663209387248614,0.6831061419910569,0.8166555765982494,0.7884146569722549,0.21226473985561867,unconstrained
0.9115081775087213,0.5233476094436309,0.6061319547525209,0.6250334651835239,4.344460335515784e-06,barycentre
0.7701967780965674,0.6640609917768305,0.7846649946255823,0.767098804222616,0.012235456900751982,partial_0.001
1.0530063765686495,0.7001924913796592,0.7584071249424168,0.7678199220058807,0.21226474516465682,ROC
