DI,f1 macro,f1 micro,f1 weighted,TV distance,method
0.2423084120266449,0.7109157974358538,0.8264318984490966,0.8064059897633191,0.6039424130820656,origin
0.2423084120266449,0.7109157974358538,0.8264318984490966,0.8064059897633191,0.6039424010035755,unconstrained
1.5528409373145409,0.45998592456451715,0.7305113374622512,0.65971068159901,1.3630641266294936e-08,barycentre
0.8062318057709007,0.6771097163099494,0.773148385115422,0.7691283713859766,0.07380473363336384,partial_0.01
0.8595388413342656,0.7216518252535912,0.7730460152531096,0.7841513232530055,0.6039424130820656,ROC
0.223903482617602,0.7098671368861618,0.8232072477862518,0.8046436394167341,0.6040919154133904,origin
0.223903482617602,0.7098671368861618,0.8232072477862518,0.8046436394167341,0.6040919033320394,unconstrained
1.2448525075524886,0.45747617956018943,0.7361416798894406,0.660693821601468,1.7597905569563204e-06,barycentre
0.8064382653082279,0.672377422643518,0.7643957618877003,0.763124888552572,0.07439489815260689,partial_0.01
0.8664167184425805,0.7151488387777127,0.7632696934022624,0.7763396291352813,0.6040919154133904,ROC
0.14815039631567403,0.7020806735682421,0.8212622204023136,0.8008922740631084,0.6009965504024529,origin
0.14815039631567403,0.7020806735682421,0.8212622204023136,0.8008922740631084,0.6009965383830446,unconstrained
0.7741680487681362,0.4574347102890101,0.7393151456211291,0.6625096328836386,2.2387813586139583e-06,barycentre
0.807759758695878,0.6711088617702062,0.7640374673696064,0.7627846984929654,0.07320317981652237,partial_0.01
0.8665822400862134,0.6936658299363812,0.728003275835594,0.7474476879454679,0.6009965504024529,ROC
